,model,lineupNum,team,player_name,concatNameTeam
326,A_pydfs_1.00_Exp,41,NOP,Anthony Davis,Anthony DavisNOP
327,A_pydfs_1.00_Exp,41,BOS,Al Horford,Al HorfordBOS
328,A_pydfs_1.00_Exp,42,NOP,Jrue Holiday,Jrue HolidayNOP
329,A_pydfs_1.00_Exp,42,CHI,Zach LaVine,Zach LaVineCHI
330,A_pydfs_1.00_Exp,42,DEN,Will Barton,Will BartonDEN
331,A_pydfs_1.00_Exp,42,NOP,Anthony Davis,Anthony DavisNOP
332,A_pydfs_1.00_Exp,42,NOP,Nikola Mirotic,Nikola MiroticNOP
333,A_pydfs_1.00_Exp,42,OKC,Dennis Schroder,Dennis SchroderOKC
334,A_pydfs_1.00_Exp,42,UTA,Derrick Favors,Derrick FavorsUTA
335,A_pydfs_1.00_Exp,42,DEN,Juancho Hernangomez,Juancho HernangomezDEN
336,A_pydfs_1.00_Exp,43,NOP,Jrue Holiday,Jrue HolidayNOP
337,A_pydfs_1.00_Exp,43,CHI,Zach LaVine,Zach LaVineCHI
338,A_pydfs_1.00_Exp,43,BOS,Jayson Tatum,Jayson TatumBOS
339,A_pydfs_1.00_Exp,43,NOP,Anthony Davis,Anthony DavisNOP
340,A_pydfs_1.00_Exp,43,SAS,Pau Gasol,Pau GasolSAS
341,A_pydfs_1.00_Exp,43,DEN,Will Barton,Will BartonDEN
342,A_pydfs_1.00_Exp,43,NOP,Nikola Mirotic,Nikola MiroticNOP
343,A_pydfs_1.00_Exp,43,MIN,Taj Gibson,Taj GibsonMIN
344,A_pydfs_1.00_Exp,44,NOP,Jrue Holiday,Jrue HolidayNOP
345,A_pydfs_1.00_Exp,44,CHI,Zach LaVine,Zach LaVineCHI
346,A_pydfs_1.00_Exp,44,ORL,Aaron Gordon,Aaron GordonORL
347,A_pydfs_1.00_Exp,44,NOP,Anthony Davis,Anthony DavisNOP
348,A_pydfs_1.00_Exp,44,CHI,Bobby Portis,Bobby PortisCHI
349,A_pydfs_1.00_Exp,44,OKC,Dennis Schroder,Dennis SchroderOKC
350,A_pydfs_1.00_Exp,44,DEN,Will Barton,Will BartonDEN
351,A_pydfs_1.00_Exp,44,BOS,Terry Rozier,Terry RozierBOS
352,A_pydfs_1.00_Exp,45,NOP,Jrue Holiday,Jrue HolidayNOP
353,A_pydfs_1.00_Exp,45,CHI,Zach LaVine,Zach LaVineCHI
354,A_pydfs_1.00_Exp,45,DEN,Will Barton,Will BartonDEN
355,A_pydfs_1.00_Exp,45,NOP,Anthony Davis,Anthony DavisNOP
356,A_pydfs_1.00_Exp,45,SAS,Pau Gasol,Pau GasolSAS
357,A_pydfs_1.00_Exp,45,OKC,Dennis Schroder,Dennis SchroderOKC
358,A_pydfs_1.00_Exp,45,NOP,Julius Randle,Julius RandleNOP
359,A_pydfs_1.00_Exp,45,ORL,Terrence Ross,Terrence RossORL
360,A_pydfs_1.00_Exp,46,NOP,Jrue Holiday,Jrue HolidayNOP
361,A_pydfs_1.00_Exp,46,SAC,Buddy Hield,Buddy HieldSAC
362,A_pydfs_1.00_Exp,46,OKC,Paul George,Paul GeorgeOKC
363,A_pydfs_1.00_Exp,46,NOP,Nikola Mirotic,Nikola MiroticNOP
364,A_pydfs_1.00_Exp,46,CHI,Bobby Portis,Bobby PortisCHI
365,A_pydfs_1.00_Exp,46,CHI,Zach LaVine,Zach LaVineCHI
366,A_pydfs_1.00_Exp,46,DEN,Will Barton,Will BartonDEN
367,A_pydfs_1.00_Exp,46,OKC,Dennis Schroder,Dennis SchroderOKC
368,A_pydfs_1.00_Exp,47,NOP,Jrue Holiday,Jrue HolidayNOP
369,A_pydfs_1.00_Exp,47,CHI,Zach LaVine,Zach LaVineCHI
370,A_pydfs_1.00_Exp,47,OKC,Paul George,Paul GeorgeOKC
371,A_pydfs_1.00_Exp,47,NOP,Julius Randle,Julius RandleNOP
372,A_pydfs_1.00_Exp,47,NOP,Nikola Mirotic,Nikola MiroticNOP
373,A_pydfs_1.00_Exp,47,DEN,Will Barton,Will BartonDEN
374,A_pydfs_1.00_Exp,47,SAC,Iman Shumpert,Iman ShumpertSAC
375,A_pydfs_1.00_Exp,47,OKC,Dennis Schroder,Dennis SchroderOKC
376,A_pydfs_1.00_Exp,48,NOP,Jrue Holiday,Jrue HolidayNOP
377,A_pydfs_1.00_Exp,48,CHI,Zach LaVine,Zach LaVineCHI
378,A_pydfs_1.00_Exp,48,ORL,Evan Fournier,Evan FournierORL
379,A_pydfs_1.00_Exp,48,CHI,Lauri Markkanen,Lauri MarkkanenCHI
380,A_pydfs_1.00_Exp,48,SAS,Pau Gasol,Pau GasolSAS
381,A_pydfs_1.00_Exp,48,OKC,Dennis Schroder,Dennis SchroderOKC
382,A_pydfs_1.00_Exp,48,NOP,Anthony Davis,Anthony DavisNOP
383,A_pydfs_1.00_Exp,48,NOP,Nikola Mirotic,Nikola MiroticNOP
384,A_pydfs_1.00_Exp,49,NOP,Jrue Holiday,Jrue HolidayNOP
385,A_pydfs_1.00_Exp,49,CHI,Zach LaVine,Zach LaVineCHI
386,A_pydfs_1.00_Exp,49,OKC,Paul George,Paul GeorgeOKC
387,A_pydfs_1.00_Exp,49,NOP,Julius Randle,Julius RandleNOP
388,A_pydfs_1.00_Exp,49,NOP,Nikola Mirotic,Nikola MiroticNOP
389,A_pydfs_1.00_Exp,49,DEN,Will Barton,Will BartonDEN
390,A_pydfs_1.00_Exp,49,DEN,Juancho Hernangomez,Juancho HernangomezDEN
391,A_pydfs_1.00_Exp,49,OKC,Dennis Schroder,Dennis SchroderOKC
392,A_pydfs_1.00_Exp,50,CHI,Zach LaVine,Zach LaVineCHI
393,A_pydfs_1.00_Exp,50,SAS,DeMar DeRozan,DeMar DeRozanSAS
394,A_pydfs_1.00_Exp,50,DEN,Will Barton,Will BartonDEN
395,A_pydfs_1.00_Exp,50,NOP,Anthony Davis,Anthony DavisNOP
396,A_pydfs_1.00_Exp,50,NOP,Nikola Mirotic,Nikola MiroticNOP
397,A_pydfs_1.00_Exp,50,OKC,Dennis Schroder,Dennis SchroderOKC
398,A_pydfs_1.00_Exp,50,CHI,Bobby Portis,Bobby PortisCHI
399,A_pydfs_1.00_Exp,50,BOS,Terry Rozier,Terry RozierBOS
400,A_pydfs_1.00_Exp,51,NOP,Jrue Holiday,Jrue HolidayNOP
401,A_pydfs_1.00_Exp,51,DEN,Gary Harris,Gary HarrisDEN
402,A_pydfs_1.00_Exp,51,DEN,Will Barton,Will BartonDEN
403,A_pydfs_1.00_Exp,51,NOP,Anthony Davis,Anthony DavisNOP
404,A_pydfs_1.00_Exp,51,NOP,Nikola Mirotic,Nikola MiroticNOP
405,A_pydfs_1.00_Exp,51,CHI,Zach LaVine,Zach LaVineCHI
406,A_pydfs_1.00_Exp,51,SAS,Marco Belinelli,Marco BelinelliSAS
407,A_pydfs_1.00_Exp,51,OKC,Dennis Schroder,Dennis SchroderOKC
408,A_pydfs_1.00_Exp,52,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
409,A_pydfs_1.00_Exp,52,NOP,Jrue Holiday,Jrue HolidayNOP
410,A_pydfs_1.00_Exp,52,DEN,Will Barton,Will BartonDEN
411,A_pydfs_1.00_Exp,52,NOP,Anthony Davis,Anthony DavisNOP
412,A_pydfs_1.00_Exp,52,PHO,Deandre Ayton,Deandre AytonPHO
413,A_pydfs_1.00_Exp,52,CHI,Zach LaVine,Zach LaVineCHI
414,A_pydfs_1.00_Exp,52,CHI,Bobby Portis,Bobby PortisCHI
415,A_pydfs_1.00_Exp,52,OKC,Dennis Schroder,Dennis SchroderOKC
416,A_pydfs_1.00_Exp,53,NOP,Jrue Holiday,Jrue HolidayNOP
417,A_pydfs_1.00_Exp,53,CHI,Zach LaVine,Zach LaVineCHI
418,A_pydfs_1.00_Exp,53,DEN,Will Barton,Will BartonDEN
419,A_pydfs_1.00_Exp,53,NOP,Anthony Davis,Anthony DavisNOP
420,A_pydfs_1.00_Exp,53,NOP,Nikola Mirotic,Nikola MiroticNOP
421,A_pydfs_1.00_Exp,53,OKC,Dennis Schroder,Dennis SchroderOKC
422,A_pydfs_1.00_Exp,53,MIN,Taj Gibson,Taj GibsonMIN
423,A_pydfs_1.00_Exp,53,SAS,Bryn Forbes,Bryn ForbesSAS
424,A_pydfs_1.00_Exp,54,DEN,Monte Morris,Monte MorrisDEN
425,A_pydfs_1.00_Exp,54,NOP,Jrue Holiday,Jrue HolidayNOP
426,A_pydfs_1.00_Exp,54,DEN,Will Barton,Will BartonDEN
427,A_pydfs_1.00_Exp,54,NOP,Anthony Davis,Anthony DavisNOP
428,A_pydfs_1.00_Exp,54,NOP,Nikola Mirotic,Nikola MiroticNOP
429,A_pydfs_1.00_Exp,54,CHI,Zach LaVine,Zach LaVineCHI
430,A_pydfs_1.00_Exp,54,ORL,Evan Fournier,Evan FournierORL
431,A_pydfs_1.00_Exp,54,CHI,Bobby Portis,Bobby PortisCHI
432,A_pydfs_1.00_Exp,55,CHI,Zach LaVine,Zach LaVineCHI
433,A_pydfs_1.00_Exp,55,DEN,Gary Harris,Gary HarrisDEN
434,A_pydfs_1.00_Exp,55,DEN,Will Barton,Will BartonDEN
435,A_pydfs_1.00_Exp,55,NOP,Anthony Davis,Anthony DavisNOP
436,A_pydfs_1.00_Exp,55,OKC,Steven Adams,Steven AdamsOKC
437,A_pydfs_1.00_Exp,55,OKC,Dennis Schroder,Dennis SchroderOKC
438,A_pydfs_1.00_Exp,55,NOP,Nikola Mirotic,Nikola MiroticNOP
439,A_pydfs_1.00_Exp,55,CHI,Bobby Portis,Bobby PortisCHI
440,A_pydfs_1.00_Exp,56,CHI,Zach LaVine,Zach LaVineCHI
441,A_pydfs_1.00_Exp,56,DEN,Will Barton,Will BartonDEN
442,A_pydfs_1.00_Exp,56,ORL,Aaron Gordon,Aaron GordonORL
443,A_pydfs_1.00_Exp,56,NOP,Anthony Davis,Anthony DavisNOP
444,A_pydfs_1.00_Exp,56,SAS,Pau Gasol,Pau GasolSAS
445,A_pydfs_1.00_Exp,56,OKC,Dennis Schroder,Dennis SchroderOKC
446,A_pydfs_1.00_Exp,56,NOP,Nikola Mirotic,Nikola MiroticNOP
447,A_pydfs_1.00_Exp,56,PHO,Deandre Ayton,Deandre AytonPHO
448,A_pydfs_1.00_Exp,57,CHA,Kemba Walker,Kemba WalkerCHA
449,A_pydfs_1.00_Exp,57,CHI,Zach LaVine,Zach LaVineCHI
450,A_pydfs_1.00_Exp,57,DEN,Will Barton,Will BartonDEN
451,A_pydfs_1.00_Exp,57,NOP,Anthony Davis,Anthony DavisNOP
452,A_pydfs_1.00_Exp,57,NOP,Nikola Mirotic,Nikola MiroticNOP
453,A_pydfs_1.00_Exp,57,OKC,Dennis Schroder,Dennis SchroderOKC
454,A_pydfs_1.00_Exp,57,CHI,Bobby Portis,Bobby PortisCHI
455,A_pydfs_1.00_Exp,57,SAC,Iman Shumpert,Iman ShumpertSAC
456,A_pydfs_1.00_Exp,58,NOP,Jrue Holiday,Jrue HolidayNOP
457,A_pydfs_1.00_Exp,58,CHI,Zach LaVine,Zach LaVineCHI
458,A_pydfs_1.00_Exp,58,OKC,Paul George,Paul GeorgeOKC
459,A_pydfs_1.00_Exp,58,NOP,Nikola Mirotic,Nikola MiroticNOP
460,A_pydfs_1.00_Exp,58,OKC,Steven Adams,Steven AdamsOKC
461,A_pydfs_1.00_Exp,58,DEN,Will Barton,Will BartonDEN
462,A_pydfs_1.00_Exp,58,ORL,Terrence Ross,Terrence RossORL
463,A_pydfs_1.00_Exp,58,OKC,Dennis Schroder,Dennis SchroderOKC
464,A_pydfs_1.00_Exp,59,NOP,Jrue Holiday,Jrue HolidayNOP
465,A_pydfs_1.00_Exp,59,CHI,Zach LaVine,Zach LaVineCHI
466,A_pydfs_1.00_Exp,59,DEN,Will Barton,Will BartonDEN
467,A_pydfs_1.00_Exp,59,NOP,Anthony Davis,Anthony DavisNOP
468,A_pydfs_1.00_Exp,59,NOP,Nikola Mirotic,Nikola MiroticNOP
469,A_pydfs_1.00_Exp,59,ORL,Evan Fournier,Evan FournierORL
470,A_pydfs_1.00_Exp,59,CHI,Bobby Portis,Bobby PortisCHI
471,A_pydfs_1.00_Exp,59,NOP,E'Twaun Moore,E'Twaun MooreNOP
472,A_pydfs_1.00_Exp,60,NOP,Jrue Holiday,Jrue HolidayNOP
473,A_pydfs_1.00_Exp,60,CHI,Zach LaVine,Zach LaVineCHI
474,A_pydfs_1.00_Exp,60,UTA,Jae Crowder,Jae CrowderUTA
475,A_pydfs_1.00_Exp,60,NOP,Anthony Davis,Anthony DavisNOP
476,A_pydfs_1.00_Exp,60,NOP,Nikola Mirotic,Nikola MiroticNOP
477,A_pydfs_1.00_Exp,60,DEN,Will Barton,Will BartonDEN
478,A_pydfs_1.00_Exp,60,CHI,Bobby Portis,Bobby PortisCHI
479,A_pydfs_1.00_Exp,60,MIN,Taj Gibson,Taj GibsonMIN
480,A_pydfs_1.00_Exp,61,NOP,Jrue Holiday,Jrue HolidayNOP
481,A_pydfs_1.00_Exp,61,CHI,Zach LaVine,Zach LaVineCHI
482,A_pydfs_1.00_Exp,61,DEN,Will Barton,Will BartonDEN
483,A_pydfs_1.00_Exp,61,NOP,Anthony Davis,Anthony DavisNOP
484,A_pydfs_1.00_Exp,61,OKC,Steven Adams,Steven AdamsOKC
485,A_pydfs_1.00_Exp,61,OKC,Dennis Schroder,Dennis SchroderOKC
486,A_pydfs_1.00_Exp,61,CHI,Bobby Portis,Bobby PortisCHI
487,A_pydfs_1.00_Exp,61,DEN,Trey Lyles,Trey LylesDEN
488,A_pydfs_1.00_Exp,62,NOP,Jrue Holiday,Jrue HolidayNOP
489,A_pydfs_1.00_Exp,62,DEN,Gary Harris,Gary HarrisDEN
490,A_pydfs_1.00_Exp,62,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
491,A_pydfs_1.00_Exp,62,NOP,Anthony Davis,Anthony DavisNOP
492,A_pydfs_1.00_Exp,62,NOP,Nikola Mirotic,Nikola MiroticNOP
493,A_pydfs_1.00_Exp,62,CHI,Zach LaVine,Zach LaVineCHI
494,A_pydfs_1.00_Exp,62,DEN,Will Barton,Will BartonDEN
495,A_pydfs_1.00_Exp,62,OKC,Dennis Schroder,Dennis SchroderOKC
496,A_pydfs_1.00_Exp,63,NOP,Jrue Holiday,Jrue HolidayNOP
497,A_pydfs_1.00_Exp,63,CHI,Zach LaVine,Zach LaVineCHI
498,A_pydfs_1.00_Exp,63,DEN,Will Barton,Will BartonDEN
499,A_pydfs_1.00_Exp,63,NOP,Anthony Davis,Anthony DavisNOP
500,A_pydfs_1.00_Exp,63,SAS,Pau Gasol,Pau GasolSAS
501,A_pydfs_1.00_Exp,63,OKC,Dennis Schroder,Dennis SchroderOKC
502,A_pydfs_1.00_Exp,63,MIN,Taj Gibson,Taj GibsonMIN
503,A_pydfs_1.00_Exp,63,PHO,Deandre Ayton,Deandre AytonPHO
504,A_pydfs_1.00_Exp,64,NOP,Jrue Holiday,Jrue HolidayNOP
505,A_pydfs_1.00_Exp,64,CHI,Zach LaVine,Zach LaVineCHI
506,A_pydfs_1.00_Exp,64,DEN,Will Barton,Will BartonDEN
507,A_pydfs_1.00_Exp,64,NOP,Nikola Mirotic,Nikola MiroticNOP
508,A_pydfs_1.00_Exp,64,OKC,Steven Adams,Steven AdamsOKC
509,A_pydfs_1.00_Exp,64,OKC,Dennis Schroder,Dennis SchroderOKC
510,A_pydfs_1.00_Exp,64,ORL,Evan Fournier,Evan FournierORL
511,A_pydfs_1.00_Exp,64,ORL,Nikola Vucevic,Nikola VucevicORL
512,A_pydfs_1.00_Exp,65,CHA,Kemba Walker,Kemba WalkerCHA
513,A_pydfs_1.00_Exp,65,CHI,Zach LaVine,Zach LaVineCHI
514,A_pydfs_1.00_Exp,65,DEN,Will Barton,Will BartonDEN
515,A_pydfs_1.00_Exp,65,NOP,Anthony Davis,Anthony DavisNOP
516,A_pydfs_1.00_Exp,65,NOP,Nikola Mirotic,Nikola MiroticNOP
517,A_pydfs_1.00_Exp,65,OKC,Dennis Schroder,Dennis SchroderOKC
518,A_pydfs_1.00_Exp,65,CHI,Bobby Portis,Bobby PortisCHI
519,A_pydfs_1.00_Exp,65,DEN,Juancho Hernangomez,Juancho HernangomezDEN
520,A_pydfs_1.00_Exp,66,NOP,Jrue Holiday,Jrue HolidayNOP
521,A_pydfs_1.00_Exp,66,CHI,Zach LaVine,Zach LaVineCHI
522,A_pydfs_1.00_Exp,66,DEN,Will Barton,Will BartonDEN
523,A_pydfs_1.00_Exp,66,NOP,Anthony Davis,Anthony DavisNOP
524,A_pydfs_1.00_Exp,66,NOP,Nikola Mirotic,Nikola MiroticNOP
525,A_pydfs_1.00_Exp,66,OKC,Dennis Schroder,Dennis SchroderOKC
526,A_pydfs_1.00_Exp,66,UTA,Jae Crowder,Jae CrowderUTA
527,A_pydfs_1.00_Exp,66,NOP,E'Twaun Moore,E'Twaun MooreNOP
528,A_pydfs_1.00_Exp,67,CHA,Kemba Walker,Kemba WalkerCHA
529,A_pydfs_1.00_Exp,67,NOP,Jrue Holiday,Jrue HolidayNOP
530,A_pydfs_1.00_Exp,67,CHA,Michael Kidd-Gilchrist,Michael Kidd-GilchristCHA
531,A_pydfs_1.00_Exp,67,NOP,Anthony Davis,Anthony DavisNOP
532,A_pydfs_1.00_Exp,67,SAS,Pau Gasol,Pau GasolSAS
533,A_pydfs_1.00_Exp,67,CHI,Zach LaVine,Zach LaVineCHI
534,A_pydfs_1.00_Exp,67,DEN,Will Barton,Will BartonDEN
535,A_pydfs_1.00_Exp,67,OKC,Dennis Schroder,Dennis SchroderOKC
536,A_pydfs_1.00_Exp,68,NOP,Jrue Holiday,Jrue HolidayNOP
537,A_pydfs_1.00_Exp,68,DEN,Gary Harris,Gary HarrisDEN
538,A_pydfs_1.00_Exp,68,DEN,Will Barton,Will BartonDEN
539,A_pydfs_1.00_Exp,68,NOP,Anthony Davis,Anthony DavisNOP
540,A_pydfs_1.00_Exp,68,NOP,Nikola Mirotic,Nikola MiroticNOP
541,A_pydfs_1.00_Exp,68,CHI,Zach LaVine,Zach LaVineCHI
542,A_pydfs_1.00_Exp,68,CHI,Bobby Portis,Bobby PortisCHI
543,A_pydfs_1.00_Exp,68,DEN,Juancho Hernangomez,Juancho HernangomezDEN
544,A_pydfs_1.00_Exp,69,NOP,Jrue Holiday,Jrue HolidayNOP
545,A_pydfs_1.00_Exp,69,CHI,Zach LaVine,Zach LaVineCHI
546,A_pydfs_1.00_Exp,69,SAS,DeMar DeRozan,DeMar DeRozanSAS
547,A_pydfs_1.00_Exp,69,NOP,Nikola Mirotic,Nikola MiroticNOP
548,A_pydfs_1.00_Exp,69,SAS,Pau Gasol,Pau GasolSAS
549,A_pydfs_1.00_Exp,69,OKC,Dennis Schroder,Dennis SchroderOKC
550,A_pydfs_1.00_Exp,69,DEN,Will Barton,Will BartonDEN
551,A_pydfs_1.00_Exp,69,ORL,Nikola Vucevic,Nikola VucevicORL
552,A_pydfs_1.00_Exp,70,NOP,Jrue Holiday,Jrue HolidayNOP
553,A_pydfs_1.00_Exp,70,CHI,Zach LaVine,Zach LaVineCHI
554,A_pydfs_1.00_Exp,70,SAC,Nemanja Bjelica,Nemanja BjelicaSAC
555,A_pydfs_1.00_Exp,70,NOP,Anthony Davis,Anthony DavisNOP
556,A_pydfs_1.00_Exp,70,NOP,Nikola Mirotic,Nikola MiroticNOP
557,A_pydfs_1.00_Exp,70,DEN,Will Barton,Will BartonDEN
558,A_pydfs_1.00_Exp,70,DEN,Juancho Hernangomez,Juancho HernangomezDEN
559,A_pydfs_1.00_Exp,70,OKC,Dennis Schroder,Dennis SchroderOKC
560,A_pydfs_1.00_Exp,71,NOP,Jrue Holiday,Jrue HolidayNOP
561,A_pydfs_1.00_Exp,71,CHI,Zach LaVine,Zach LaVineCHI
562,A_pydfs_1.00_Exp,71,DEN,Will Barton,Will BartonDEN
563,A_pydfs_1.00_Exp,71,NOP,Nikola Mirotic,Nikola MiroticNOP
564,A_pydfs_1.00_Exp,71,OKC,Steven Adams,Steven AdamsOKC
565,A_pydfs_1.00_Exp,71,OKC,Dennis Schroder,Dennis SchroderOKC
566,A_pydfs_1.00_Exp,71,CHI,Bobby Portis,Bobby PortisCHI
567,A_pydfs_1.00_Exp,71,ORL,Nikola Vucevic,Nikola VucevicORL
568,A_pydfs_1.00_Exp,72,CHI,Zach LaVine,Zach LaVineCHI
569,A_pydfs_1.00_Exp,72,DEN,Will Barton,Will BartonDEN
570,A_pydfs_1.00_Exp,72,UTA,Jae Crowder,Jae CrowderUTA
571,A_pydfs_1.00_Exp,72,NOP,Anthony Davis,Anthony DavisNOP
572,A_pydfs_1.00_Exp,72,SAS,Pau Gasol,Pau GasolSAS
573,A_pydfs_1.00_Exp,72,OKC,Dennis Schroder,Dennis SchroderOKC
574,A_pydfs_1.00_Exp,72,NOP,Nikola Mirotic,Nikola MiroticNOP
575,A_pydfs_1.00_Exp,72,ORL,Nikola Vucevic,Nikola VucevicORL
576,A_pydfs_1.00_Exp,73,CHI,Zach LaVine,Zach LaVineCHI
577,A_pydfs_1.00_Exp,73,DEN,Will Barton,Will BartonDEN
578,A_pydfs_1.00_Exp,73,ORL,Aaron Gordon,Aaron GordonORL
579,A_pydfs_1.00_Exp,73,NOP,Anthony Davis,Anthony DavisNOP
580,A_pydfs_1.00_Exp,73,NOP,Nikola Mirotic,Nikola MiroticNOP
581,A_pydfs_1.00_Exp,73,OKC,Dennis Schroder,Dennis SchroderOKC
582,A_pydfs_1.00_Exp,73,BOS,Al Horford,Al HorfordBOS
583,A_pydfs_1.00_Exp,73,CHI,Bobby Portis,Bobby PortisCHI
584,A_pydfs_1.00_Exp,74,NOP,Jrue Holiday,Jrue HolidayNOP
585,A_pydfs_1.00_Exp,74,CHI,Zach LaVine,Zach LaVineCHI
586,A_pydfs_1.00_Exp,74,DEN,Will Barton,Will BartonDEN
587,A_pydfs_1.00_Exp,74,NOP,Anthony Davis,Anthony DavisNOP
588,A_pydfs_1.00_Exp,74,BOS,Al Horford,Al HorfordBOS
589,A_pydfs_1.00_Exp,74,ORL,Evan Fournier,Evan FournierORL
590,A_pydfs_1.00_Exp,74,MIN,Taj Gibson,Taj GibsonMIN
591,A_pydfs_1.00_Exp,74,OKC,Dennis Schroder,Dennis SchroderOKC
592,A_pydfs_1.00_Exp,75,NOP,Jrue Holiday,Jrue HolidayNOP
593,A_pydfs_1.00_Exp,75,CHI,Zach LaVine,Zach LaVineCHI
594,A_pydfs_1.00_Exp,75,DEN,Will Barton,Will BartonDEN
595,A_pydfs_1.00_Exp,75,NOP,Anthony Davis,Anthony DavisNOP
596,A_pydfs_1.00_Exp,75,NOP,Nikola Mirotic,Nikola MiroticNOP
597,A_pydfs_1.00_Exp,75,OKC,Dennis Schroder,Dennis SchroderOKC
598,A_pydfs_1.00_Exp,75,PHO,Kelly Oubre,Kelly OubrePHO
599,A_pydfs_1.00_Exp,75,ORL,Terrence Ross,Terrence RossORL
600,A_pydfs_1.00_Exp,76,NOP,Jrue Holiday,Jrue HolidayNOP
601,A_pydfs_1.00_Exp,76,CHI,Zach LaVine,Zach LaVineCHI
602,A_pydfs_1.00_Exp,76,DEN,Will Barton,Will BartonDEN
603,A_pydfs_1.00_Exp,76,NOP,Anthony Davis,Anthony DavisNOP
604,A_pydfs_1.00_Exp,76,NOP,Nikola Mirotic,Nikola MiroticNOP
605,A_pydfs_1.00_Exp,76,OKC,Dennis Schroder,Dennis SchroderOKC
606,A_pydfs_1.00_Exp,76,SAC,Marvin Bagley,Marvin BagleySAC
607,A_pydfs_1.00_Exp,76,BOS,Terry Rozier,Terry RozierBOS
608,A_pydfs_1.00_Exp,77,NOP,Jrue Holiday,Jrue HolidayNOP
609,A_pydfs_1.00_Exp,77,CHI,Zach LaVine,Zach LaVineCHI
610,A_pydfs_1.00_Exp,77,OKC,Paul George,Paul GeorgeOKC
611,A_pydfs_1.00_Exp,77,NOP,Nikola Mirotic,Nikola MiroticNOP
612,A_pydfs_1.00_Exp,77,SAS,Pau Gasol,Pau GasolSAS
613,A_pydfs_1.00_Exp,77,BOS,Terry Rozier,Terry RozierBOS
614,A_pydfs_1.00_Exp,77,DEN,Will Barton,Will BartonDEN
615,A_pydfs_1.00_Exp,77,ORL,Nikola Vucevic,Nikola VucevicORL
616,A_pydfs_1.00_Exp,78,NOP,Jrue Holiday,Jrue HolidayNOP
617,A_pydfs_1.00_Exp,78,CHI,Zach LaVine,Zach LaVineCHI
618,A_pydfs_1.00_Exp,78,BOS,Jayson Tatum,Jayson TatumBOS
619,A_pydfs_1.00_Exp,78,NOP,Anthony Davis,Anthony DavisNOP
620,A_pydfs_1.00_Exp,78,SAS,Pau Gasol,Pau GasolSAS
621,A_pydfs_1.00_Exp,78,DEN,Will Barton,Will BartonDEN
622,A_pydfs_1.00_Exp,78,NOP,Nikola Mirotic,Nikola MiroticNOP
623,A_pydfs_1.00_Exp,78,UTA,Jae Crowder,Jae CrowderUTA
624,A_pydfs_1.00_Exp,79,NOP,Jrue Holiday,Jrue HolidayNOP
625,A_pydfs_1.00_Exp,79,CHI,Zach LaVine,Zach LaVineCHI
626,A_pydfs_1.00_Exp,79,DEN,Will Barton,Will BartonDEN
627,A_pydfs_1.00_Exp,79,NOP,Anthony Davis,Anthony DavisNOP
628,A_pydfs_1.00_Exp,79,SAS,Pau Gasol,Pau GasolSAS
629,A_pydfs_1.00_Exp,79,ORL,Evan Fournier,Evan FournierORL
630,A_pydfs_1.00_Exp,79,NOP,Nikola Mirotic,Nikola MiroticNOP
631,A_pydfs_1.00_Exp,79,OKC,Dennis Schroder,Dennis SchroderOKC
632,A_pydfs_1.00_Exp,80,NOP,Elfrid Payton,Elfrid PaytonNOP
633,A_pydfs_1.00_Exp,80,NOP,Jrue Holiday,Jrue HolidayNOP
634,A_pydfs_1.00_Exp,80,DEN,Will Barton,Will BartonDEN
635,A_pydfs_1.00_Exp,80,NOP,Anthony Davis,Anthony DavisNOP
636,A_pydfs_1.00_Exp,80,SAS,Pau Gasol,Pau GasolSAS
637,A_pydfs_1.00_Exp,80,CHI,Zach LaVine,Zach LaVineCHI
638,A_pydfs_1.00_Exp,80,NOP,Nikola Mirotic,Nikola MiroticNOP
639,A_pydfs_1.00_Exp,80,OKC,Dennis Schroder,Dennis SchroderOKC
640,A_pydfs_1.00_Exp,81,NOP,Jrue Holiday,Jrue HolidayNOP
641,A_pydfs_1.00_Exp,81,CHI,Zach LaVine,Zach LaVineCHI
642,A_pydfs_1.00_Exp,81,DEN,Will Barton,Will BartonDEN
643,A_pydfs_1.00_Exp,81,NOP,Anthony Davis,Anthony DavisNOP
644,A_pydfs_1.00_Exp,81,BOS,Al Horford,Al HorfordBOS
645,A_pydfs_1.00_Exp,81,OKC,Dennis Schroder,Dennis SchroderOKC
646,A_pydfs_1.00_Exp,81,CHI,Bobby Portis,Bobby PortisCHI
647,A_pydfs_1.00_Exp,81,MIN,Taj Gibson,Taj GibsonMIN
648,A_pydfs_1.00_Exp,82,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI
649,A_pydfs_1.00_Exp,82,NOP,Jrue Holiday,Jrue HolidayNOP
650,A_pydfs_1.00_Exp,82,BOS,Marcus Morris,Marcus MorrisBOS
651,A_pydfs_1.00_Exp,82,NOP,Anthony Davis,Anthony DavisNOP
652,A_pydfs_1.00_Exp,82,NOP,Nikola Mirotic,Nikola MiroticNOP
653,A_pydfs_1.00_Exp,82,CHI,Zach LaVine,Zach LaVineCHI
654,A_pydfs_1.00_Exp,82,DEN,Will Barton,Will BartonDEN
