,Unnamed: 0,model,lineupNum,team,player_name,concatNameTeam,NBA_Stats_ID,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,DDpts,DDreb,DDast,DDblk,DDstl,#ofDDig,DoubDoub,TripDoub,ActFP
10681,9384,A_pydfs_0.30_Exp,1174,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
8812,9397,A_pydfs_0.30_Exp,1175,SAC,Iman Shumpert,Iman ShumpertSAC,202697,Iman Shumpert,SAC,28,1,1,0,21,5,2,9,22.2,1,3,33.3,0,0,0.0,2,1,3,2,1,0,1,4,13.6,0,0,-3,0,0,0,0,0,0,0,0,13.75
6883,9395,A_pydfs_0.30_Exp,1175,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
8239,9394,A_pydfs_0.30_Exp,1175,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
10544,9392,A_pydfs_0.30_Exp,1175,CHI,Kris Dunn,Kris DunnCHI,1627739,Kris Dunn,CHI,24,1,0,1,30,10,4,11,36.4,0,1,0.0,2,2,100.0,1,4,5,8,2,3,2,6,41.0,0,0,-9,1,0,0,0,0,1,0,0,37.25
9805,9393,A_pydfs_0.30_Exp,1175,SAS,DeMar DeRozan,DeMar DeRozanSAS,201942,DeMar DeRozan,SAS,29,1,0,1,35,18,7,19,36.8,0,0,0.0,4,6,66.7,2,4,6,4,4,1,1,2,33.2,0,0,-15,1,0,0,0,0,1,0,0,33.5
9075,9399,A_pydfs_0.30_Exp,1175,OKC,Steven Adams,Steven AdamsOKC,203500,Steven Adams,OKC,25,1,1,0,34,12,3,5,60.0,0,0,0.0,6,8,75.0,2,7,9,2,0,2,1,3,34.8,0,0,14,1,0,0,0,0,1,0,0,32.25
5556,9398,A_pydfs_0.30_Exp,1175,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
10682,9400,A_pydfs_0.30_Exp,1176,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
5704,9401,A_pydfs_0.30_Exp,1176,ORL,Terrence Ross,Terrence RossORL,203082,Terrence Ross,ORL,27,1,1,0,31,25,8,20,40.0,5,14,35.7,4,4,100.0,0,4,4,2,1,1,0,2,34.8,0,0,11,1,0,0,0,0,1,0,0,37.0
9076,9407,A_pydfs_0.30_Exp,1176,OKC,Steven Adams,Steven AdamsOKC,203500,Steven Adams,OKC,25,1,1,0,34,12,3,5,60.0,0,0,0.0,6,8,75.0,2,7,9,2,0,2,1,3,34.8,0,0,14,1,0,0,0,0,1,0,0,32.25
8240,9402,A_pydfs_0.30_Exp,1176,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
5557,9403,A_pydfs_0.30_Exp,1176,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
8813,9405,A_pydfs_0.30_Exp,1176,SAC,Iman Shumpert,Iman ShumpertSAC,202697,Iman Shumpert,SAC,28,1,1,0,21,5,2,9,22.2,1,3,33.3,0,0,0.0,2,1,3,2,1,0,1,4,13.6,0,0,-3,0,0,0,0,0,0,0,0,13.75
7796,9406,A_pydfs_0.30_Exp,1176,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
6884,9410,A_pydfs_0.30_Exp,1177,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
9077,9412,A_pydfs_0.30_Exp,1177,OKC,Steven Adams,Steven AdamsOKC,203500,Steven Adams,OKC,25,1,1,0,34,12,3,5,60.0,0,0,0.0,6,8,75.0,2,7,9,2,0,2,1,3,34.8,0,0,14,1,0,0,0,0,1,0,0,32.25
5558,9414,A_pydfs_0.30_Exp,1177,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
10683,9408,A_pydfs_0.30_Exp,1177,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
9486,9411,A_pydfs_0.30_Exp,1177,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
5705,9413,A_pydfs_0.30_Exp,1177,ORL,Terrence Ross,Terrence RossORL,203082,Terrence Ross,ORL,27,1,1,0,31,25,8,20,40.0,5,14,35.7,4,4,100.0,0,4,4,2,1,1,0,2,34.8,0,0,11,1,0,0,0,0,1,0,0,37.0
7797,9415,A_pydfs_0.30_Exp,1177,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
10390,9421,A_pydfs_0.30_Exp,1178,BOS,Kyrie Irving,Kyrie IrvingBOS,202681,Kyrie Irving,BOS,26,1,0,1,33,25,7,16,43.8,0,5,0.0,11,13,84.6,0,5,5,6,1,2,1,0,48.0,0,0,13,1,0,0,0,0,1,0,0,45.75
9078,9423,A_pydfs_0.30_Exp,1178,OKC,Steven Adams,Steven AdamsOKC,203500,Steven Adams,OKC,25,1,1,0,34,12,3,5,60.0,0,0,0.0,6,8,75.0,2,7,9,2,0,2,1,3,34.8,0,0,14,1,0,0,0,0,1,0,0,32.25
7798,9422,A_pydfs_0.30_Exp,1178,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
5559,9419,A_pydfs_0.30_Exp,1178,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
6885,9418,A_pydfs_0.30_Exp,1178,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
7216,9416,A_pydfs_0.30_Exp,1178,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
6886,9426,A_pydfs_0.30_Exp,1179,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
9276,9430,A_pydfs_0.30_Exp,1179,DEN,Juancho Hernangomez,Juancho HernangomezDEN,1627823,Juancho Hernangomez,DEN,23,1,0,1,14,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,0,0,1,2.2,0,0,-15,0,0,0,0,0,0,0,0,2.25
5560,9427,A_pydfs_0.30_Exp,1179,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
10684,9424,A_pydfs_0.30_Exp,1179,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
9079,9431,A_pydfs_0.30_Exp,1179,OKC,Steven Adams,Steven AdamsOKC,203500,Steven Adams,OKC,25,1,1,0,34,12,3,5,60.0,0,0,0.0,6,8,75.0,2,7,9,2,0,2,1,3,34.8,0,0,14,1,0,0,0,0,1,0,0,32.25
10545,9425,A_pydfs_0.30_Exp,1179,CHI,Kris Dunn,Kris DunnCHI,1627739,Kris Dunn,CHI,24,1,0,1,30,10,4,11,36.4,0,1,0.0,2,2,100.0,1,4,5,8,2,3,2,6,41.0,0,0,-9,1,0,0,0,0,1,0,0,37.25
7217,9429,A_pydfs_0.30_Exp,1179,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
8241,9434,A_pydfs_0.30_Exp,1180,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
10685,9432,A_pydfs_0.30_Exp,1180,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
6887,9438,A_pydfs_0.30_Exp,1180,BOS,Jayson Tatum,Jayson TatumBOS,1628369,Jayson Tatum,BOS,20,1,0,1,28,16,6,16,37.5,1,4,25.0,3,4,75.0,2,4,6,1,2,1,1,4,28.7,0,0,8,1,0,0,0,0,1,0,0,28.5
7799,9439,A_pydfs_0.30_Exp,1180,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
9487,9435,A_pydfs_0.30_Exp,1180,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
7218,9437,A_pydfs_0.30_Exp,1180,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
9488,9443,A_pydfs_0.30_Exp,1181,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
7800,9447,A_pydfs_0.30_Exp,1181,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
5561,9446,A_pydfs_0.30_Exp,1181,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
10686,9440,A_pydfs_0.30_Exp,1181,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
5706,9445,A_pydfs_0.30_Exp,1181,ORL,Terrence Ross,Terrence RossORL,203082,Terrence Ross,ORL,27,1,1,0,31,25,8,20,40.0,5,14,35.7,4,4,100.0,0,4,4,2,1,1,0,2,34.8,0,0,11,1,0,0,0,0,1,0,0,37.0
8242,9442,A_pydfs_0.30_Exp,1181,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
8814,9455,A_pydfs_0.30_Exp,1182,SAC,Iman Shumpert,Iman ShumpertSAC,202697,Iman Shumpert,SAC,28,1,1,0,21,5,2,9,22.2,1,3,33.3,0,0,0.0,2,1,3,2,1,0,1,4,13.6,0,0,-3,0,0,0,0,0,0,0,0,13.75
5562,9454,A_pydfs_0.30_Exp,1182,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
9489,9451,A_pydfs_0.30_Exp,1182,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
8243,9450,A_pydfs_0.30_Exp,1182,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
7219,9453,A_pydfs_0.30_Exp,1182,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
10687,9448,A_pydfs_0.30_Exp,1182,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
10546,9449,A_pydfs_0.30_Exp,1182,CHI,Kris Dunn,Kris DunnCHI,1627739,Kris Dunn,CHI,24,1,0,1,30,10,4,11,36.4,0,1,0.0,2,2,100.0,1,4,5,8,2,3,2,6,41.0,0,0,-9,1,0,0,0,0,1,0,0,37.25
10391,9461,A_pydfs_0.30_Exp,1183,BOS,Kyrie Irving,Kyrie IrvingBOS,202681,Kyrie Irving,BOS,26,1,0,1,33,25,7,16,43.8,0,5,0.0,11,13,84.6,0,5,5,6,1,2,1,0,48.0,0,0,13,1,0,0,0,0,1,0,0,45.75
5563,9462,A_pydfs_0.30_Exp,1183,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
7801,9463,A_pydfs_0.30_Exp,1183,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
7220,9456,A_pydfs_0.30_Exp,1183,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
8244,9458,A_pydfs_0.30_Exp,1183,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
9490,9459,A_pydfs_0.30_Exp,1183,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
5564,9470,A_pydfs_0.30_Exp,1184,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
8245,9466,A_pydfs_0.30_Exp,1184,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
9277,9471,A_pydfs_0.30_Exp,1184,DEN,Juancho Hernangomez,Juancho HernangomezDEN,1627823,Juancho Hernangomez,DEN,23,1,0,1,14,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,0,0,1,2.2,0,0,-15,0,0,0,0,0,0,0,0,2.25
10688,9464,A_pydfs_0.30_Exp,1184,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
9491,9467,A_pydfs_0.30_Exp,1184,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
10547,9465,A_pydfs_0.30_Exp,1184,CHI,Kris Dunn,Kris DunnCHI,1627739,Kris Dunn,CHI,24,1,0,1,30,10,4,11,36.4,0,1,0.0,2,2,100.0,1,4,5,8,2,3,2,6,41.0,0,0,-9,1,0,0,0,0,1,0,0,37.25
7221,9469,A_pydfs_0.30_Exp,1184,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
10689,9472,A_pydfs_0.30_Exp,1185,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
5565,9478,A_pydfs_0.30_Exp,1185,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
7802,9479,A_pydfs_0.30_Exp,1185,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
7222,9477,A_pydfs_0.30_Exp,1185,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
8246,9474,A_pydfs_0.30_Exp,1185,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
9492,9475,A_pydfs_0.30_Exp,1185,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
10548,9485,A_pydfs_0.30_Exp,1186,CHI,Kris Dunn,Kris DunnCHI,1627739,Kris Dunn,CHI,24,1,0,1,30,10,4,11,36.4,0,1,0.0,2,2,100.0,1,4,5,8,2,3,2,6,41.0,0,0,-9,1,0,0,0,0,1,0,0,37.25
5566,9486,A_pydfs_0.30_Exp,1186,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
8247,9482,A_pydfs_0.30_Exp,1186,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
9493,9483,A_pydfs_0.30_Exp,1186,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
7803,9487,A_pydfs_0.30_Exp,1186,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
10392,9480,A_pydfs_0.30_Exp,1186,BOS,Kyrie Irving,Kyrie IrvingBOS,202681,Kyrie Irving,BOS,26,1,0,1,33,25,7,16,43.8,0,5,0.0,11,13,84.6,0,5,5,6,1,2,1,0,48.0,0,0,13,1,0,0,0,0,1,0,0,45.75
10393,9495,A_pydfs_0.30_Exp,1187,BOS,Kyrie Irving,Kyrie IrvingBOS,202681,Kyrie Irving,BOS,26,1,0,1,33,25,7,16,43.8,0,5,0.0,11,13,84.6,0,5,5,6,1,2,1,0,48.0,0,0,13,1,0,0,0,0,1,0,0,45.75
9278,9494,A_pydfs_0.30_Exp,1187,DEN,Juancho Hernangomez,Juancho HernangomezDEN,1627823,Juancho Hernangomez,DEN,23,1,0,1,14,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,0,0,0,1,2.2,0,0,-15,0,0,0,0,0,0,0,0,2.25
10690,9488,A_pydfs_0.30_Exp,1187,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
5567,9491,A_pydfs_0.30_Exp,1187,BOS,Al Horford,Al HorfordBOS,201143,Al Horford,BOS,32,1,0,1,30,10,5,10,50.0,0,2,0.0,0,0,0.0,2,9,11,4,2,4,1,2,42.2,1,0,21,1,1,0,0,0,2,0,0,38.75
8248,9490,A_pydfs_0.30_Exp,1187,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
8815,9489,A_pydfs_0.30_Exp,1187,SAC,Iman Shumpert,Iman ShumpertSAC,202697,Iman Shumpert,SAC,28,1,1,0,21,5,2,9,22.2,1,3,33.3,0,0,0.0,2,1,3,2,1,0,1,4,13.6,0,0,-3,0,0,0,0,0,0,0,0,13.75
7223,9493,A_pydfs_0.30_Exp,1187,CHI,Ryan Arcidiacono,Ryan ArcidiaconoCHI,1627853,Ryan Arcidiacono,CHI,24,1,0,1,19,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,3,0,0,1,8.4,0,0,-4,0,0,0,0,0,0,0,0,10.0
5707,9501,A_pydfs_0.30_Exp,1188,ORL,Terrence Ross,Terrence RossORL,203082,Terrence Ross,ORL,27,1,1,0,31,25,8,20,40.0,5,14,35.7,4,4,100.0,0,4,4,2,1,1,0,2,34.8,0,0,11,1,0,0,0,0,1,0,0,37.0
7804,9502,A_pydfs_0.30_Exp,1188,MIN,Taj Gibson,Taj GibsonMIN,201959,Taj Gibson,MIN,33,1,1,0,27,10,5,7,71.4,0,1,0.0,0,0,0.0,2,0,2,1,2,0,0,2,11.9,0,0,-4,1,0,0,0,0,1,0,0,13.0
8249,9498,A_pydfs_0.30_Exp,1188,ORL,Aaron Gordon,Aaron GordonORL,203932,Aaron Gordon,ORL,23,1,1,0,37,28,7,14,50.0,1,5,20.0,13,13,100.0,2,10,12,2,6,0,1,3,42.4,1,0,11,1,1,0,0,0,2,0,0,45.5
10691,9496,A_pydfs_0.30_Exp,1188,OKC,Russell Westbrook,Russell WestbrookOKC,201566,Russell Westbrook,OKC,30,1,1,0,33,24,9,24,37.5,1,2,50.0,5,5,100.0,2,8,10,7,4,2,0,4,48.5,1,0,7,1,1,0,0,0,2,0,0,49.5
9494,9499,A_pydfs_0.30_Exp,1188,CHI,Lauri Markkanen,Lauri MarkkanenCHI,1628374,Lauri Markkanen,CHI,21,1,0,1,34,16,7,17,41.2,1,6,16.7,1,1,100.0,1,4,5,1,0,0,2,1,29.5,0,0,-11,1,0,0,0,0,1,0,0,28.25
8816,9503,A_pydfs_0.30_Exp,1188,SAC,Iman Shumpert,Iman ShumpertSAC,202697,Iman Shumpert,SAC,28,1,1,0,21,5,2,9,22.2,1,3,33.3,0,0,0.0,2,1,3,2,1,0,1,4,13.6,0,0,-3,0,0,0,0,0,0,0,0,13.75
10549,9497,A_pydfs_0.30_Exp,1188,CHI,Kris Dunn,Kris DunnCHI,1627739,Kris Dunn,CHI,24,1,0,1,30,10,4,11,36.4,0,1,0.0,2,2,100.0,1,4,5,8,2,3,2,6,41.0,0,0,-9,1,0,0,0,0,1,0,0,37.25
